Player Name,player_id,Season,xG,Shots,Open Play Key Passes,Assists,Throughballs,Passes into Box,Open Play Passes into Box,Touches Inside Box,Open Play Passes into and Touches Inside Box,Tackles,Interceptions,Tackles and Interceptions,PAdj Tackles,PAdj Interceptions,PAdj Tackles & Interceptions,Tackled/Dribbled Past %,Successful Dribbles,Fouls Committed,Dribbled Past,Dispossessions,Long Ball %,Long Balls,Blocks per Shot,Clearances,Aerial Wins,Open Play Passes,Forward Pass %,Backward Pass %,Sideways Pass %,Open Play Final 3rd Passes,passing_ratio,Non-Penalty Goals,Successful Crosses,penalty_wins_90,padj_clearances_90,passes_inside_box_90,xgchain_90,op_xgchain_90,xgbuildup_90,op_xgbuildup_90,Open Play xG Assisted,op_assists_90,xgchain,op_xgchain,xgbuildup,op_xgbuildup,xgchain_per_possession,op_xgchain_per_possession,xgbuildup_per_possession,op_xgbuildup_per_possession,pressured_long_balls_90,unpressured_long_balls_90,aggressive_actions_90,Pressures,Turnovers,pressure_regains_90,sp_xa_90,shot_touch_ratio,Deep Progressions,fouls_won_90,shots_faced_90,goals_faced_90,np_xg_faced_90,np_psxg_faced_90,save_ratio,xs_ratio,gsaa_90,left_foot_ratio,passes_pressed_ratio,pass_length,s_pass_length,ot_shots_faced_90,npot_psxg_faced_90,np_optimal_gk_dlength,clcaa,pass_into_pressure_ratio,pass_into_danger_ratio,da_aggressive_distance,appearances,average_minutes,sp_assists_90,sp_key_passes_90,npxgxa_90,over_under_performance_90,shots_key_passes_90,failed_dribbles_90,total_dribbles_90,sp_passes_into_box_90,pass_length_ratio,carries_90,carry_ratio,carry_length,dribble_faced_ratio,counterpressures_90,yellow_cards_90,second_yellow_cards_90,red_cards_90,errors_90,padj_pressures_90,defensive_action_regains_90,counterpressure_regains_90,starting_appearances,average_x_pressure,fhalf_pressures_90,fhalf_counterpressures_90,fhalf_pressures_ratio,average_x_defensive_action,average_x_pass,most_recent_match,90s_played,obv_90,Pass OBV,Defensive Action OBV,Dribble & Carry OBV,deep_completions_90,ball_recoveries_90,np_psxg_90,penalties_faced_90,penalties_conceded_90,fhalf_ball_recoveries_90,defensive_actions_90,defensive_responsibility_actions_90,expected_defensive_actions,expected_defensive_actions_90,defensive_actions_above_expectation,defensive_actions_above_expectation_90,obv_conceded_responsibility_weighted_90,predicted_headers_90,xG Per Shot,Aerial Win %,op_f3_forward_pass_proportion,op_f3_backward_pass_proportion,op_f3_sideways_pass_proportion,shot_on_target_ratio,conversion_ratio,primary_position,pressured_passing_ratio,p_pass_length,ps_pass_length,positive_outcome_score,positive_outcome_90,pressured_pass_length_ratio,change_in_passing_ratio,pressured_change_in_pass_length,fhalf_counterpressures_ratio,Shot OBV,dribble_ratio,crossing_ratio,secondary_position,box_cross_ratio,gsaa_ratio,ot_shots_faced_ratio,obv_gk_90,penalty_conversion_ratio,Age,Team,League,birth_date,Player Season Minutes,position_1,Score Type
Ngal'ayel Mukau,356548,2026/2027,0.026292121,0.32374102,0.0,0.0,0.0,0.64748204,0.64748204,0.32374102,0.971223,0.971223,1.2949641,2.266187,0.97349256,1.4127947,2.3862872,0.6,0.971223,0.971223,0.64748204,0.64748204,1.0,2.266187,0.023809523809523808,1.942446,0.32374102,35.935253,0.16521739130434782,0.10434782608695652,0.7304347826086957,9.064748,0.8869565217391304,0.0,0.0,0.0,1.2840513,0.0,0.7633706,0.7633706,0.7633706,0.7633706,0.0,0.0,2.357967,2.357967,2.357967,2.357967,0.021242945,0.021242945,0.021242945,0.021242945,1.942446,2.266187,7.122302,15.86331,0.971223,5.5035973,0.0,0.0047169811320754715,4.856115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865979381443299,0.1826086956521739,17.375391686480977,17.835589240579043,0.0,0.0,0.0,0.0,0.060869563,0.16521738,0.0,5,55.6,0.0,0.0,0.026292121,-0.026292121,0.32374102,0.32374102,1.2949641,0.0,1.0264856,31.72662,0.9591837,4.9029984,0.5,2.9136689,0.0,0.0,0.0,0.0,13.473385,6.47482,1.618705,2,42.23483,5.5035973,1.942446,0.3469388,37.49596,49.424374,2026-09-20T15:15,3.088889,0.28633142,0.069983326,0.08414922,0.14355184,0.0,9.71223,0.011854895,0.0,0.0,3.884892,17.805756,28.2105114,89.6425728,29.0673888,-2.6425727,-0.8568773,0.1193971,0.5014013,0.08121343702077866,0.2,0.2857142857142857,0.10714285714285714,0.6071428571428571,1.0,0.0,Right Defensive Midfielder,0.8095238095238095,16.58523941040039,17.162353515625,0.44262293,5.244604,1.0347968,-0.077432714,-0.7901532,0.6666667,-0.011352949,0.75,,Right Centre Midfielder,0.0,,,,,22.0,Lille,French Ligue 1,2004-11-03,278.0,Defensive Midfield,Defensive Midfield
Axel Tuanzebe,4910,2026/2027,0.070216425,0.92560846,0.0,0.0,0.0,0.0,0.0,2.314021,2.314021,0.46280423,1.3884127,1.8512169,0.50934196,0.3670413,0.8763832,1.0,0.0,1.3884127,0.0,0.0,0.25,0.92560846,0.0,4.628042,2.7768254,28.693861,0.15714285714285714,0.1,0.7428571428571429,0.0,0.8428571428571429,0.0,0.0,0.0,3.1584454,0.0,0.40712973,0.40712973,0.38615352,0.38615352,0.0,0.0,0.87970185,0.87970185,0.83437765,0.83437765,0.010860517,0.010860517,0.0103009585,0.0103009585,5.553651,2.7768254,1.8512169,3.7024338,0.46280423,2.314021,0.0,0.0,0.0,0.92560846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.14285714285714285,22.140713936941964,18.532541048728813,0.0,0.0,0.0,0.0,0.12857144,0.22857143,0.0,2,97.23334,0.0,0.0,0.070216425,-0.070216425,0.92560846,0.0,0.0,0.0,0.83703446,21.751799,0.9787234,5.0991197,1.0,0.0,0.0,0.0,0.0,0.0,2.5267563,4.165238,0.0,2,22.872635,0.46280423,0.0,0.125,18.122616,32.64672,2026-09-20T13:00,2.1607409,-0.08317371,-0.012224207,0.007587589,0.012763646,0.0,9.256084,0.024083948,0.0,0.0,1.3884127,5.553651,18.5100205,54.5166725,25.2276181,-14.5166725,-6.7175976,0.0724882,1.9784898,0.07585974782705307,0.75,,,,0.5,0.0,Centre Back,0.5,29.965999603271484,22.700000762939453,0.11698113,1.4346931,0.7575252,-0.34285715,7.8252864,,-0.091300726,,,,,,,,,29.0,Auxerre,French Ligue 1,1997-11-14,194.0,Centre Back,Centre Back
Lionel Mpasi-Nzau,35413,2026/2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30612245,0.30612245,0.0,0.39529976,0.39529976,,0.30612245,0.30612245,0.0,0.0,0.5178571428571429,8.877551,0.0,0.0,0.0,30.306122,0.3968253968253968,0.0,0.6031746031746031,0.6122449,0.746031746031746,0.0,0.0,0.0,0.0,0.0,0.08346068,0.08346068,0.08346068,0.08346068,0.0,0.0,0.27263823,0.27263823,0.27263823,0.27263823,0.0023503297,0.0023503297,0.0023503297,0.0023503297,5.2040815,11.938775,0.0,0.0,0.0,0.0,0.0,0.0,1.2244898,0.0,14.693877,0.9183673,1.7966876,1.5903025,0.85,0.7402505874633789,0.6719352,0.09722222222222222,0.18253968253968253,35.01436166914682,29.739891539228722,6.1224494,1.5903025,2.3123746,-0.03659659,0.07936508,0.26984128,25.03385,3,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30612245,0.0,0.8493627,29.081635,1.0,5.986643,,0.0,0.30612245,0.0,0.0,0.0,0.0,8.571428,0.0,3,,0.0,0.0,,4.2005653,13.375586,2026-09-05T18:45,3.2666667,0.40881413,-0.038546875,-0.23833169,0.057315733,0.0,4.591837,0.0,0.30612245,0.30612245,0.0,0.30612245,3.9791779,11.7625385,3.6004026,1.2374615,0.3787753,0.0080142,0.0,,,1.0,0.0,0.0,,,Goalkeeper,0.5217391304347826,43.670433044433594,36.13083267211914,0.08185053,1.4081633,0.8273523,-0.22429262,8.656073,,,1.0,,,,0.1097494125366211,0.4166666666666667,0.6283769,,32.0,Le Havre,French Ligue 1,1994-08-01,294.0,Goalkeeper,Goalkeeper
Christ Melik Makosso,395046,2026/2027,0.0,0.0,0.54578537,0.27289268,0.27289268,0.27289268,0.27289268,0.0,0.27289268,1.0915707,0.27289268,1.3644633,0.68295985,0.23834224,0.92130214,0.5714285714285714,0.27289268,1.0915707,0.818678,0.27289268,0.5,3.0018194,0.06976744186046512,5.184961,1.0915707,33.02001,0.2601626016260163,0.08130081300813008,0.6585365853658537,3.274712,0.7723577235772358,0.0,0.0,0.0,1.9396136,0.0,0.40275648,0.40275648,0.30157956,0.30157956,0.1786114,0.27289268,1.4758787,1.4758787,1.1051215,1.1051215,0.010772837,0.010772837,0.008066581,0.008066581,6.0036387,5.184961,6.0036387,10.097029,0.818678,3.5476046,0.0,0.0,3.0018194,0.27289268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29347826086956524,0.08943089430894309,24.025120680894307,22.511893503289475,0.0,0.0,0.0,0.0,0.10569106,0.29268292,0.0,4,82.45,0.0,0.0,0.1786114,0.09428128,0.54578537,0.0,0.27289268,0.0,0.9370148,25.379019,0.9677419,4.215041,0.6666667,1.637356,0.27289268,0.0,0.27289268,0.27289268,6.666242,7.6409945,0.27289268,4,29.176899,2.1831415,0.818678,0.21621622,24.45739,38.460793,2026-09-20T13:00,3.6644442,0.4676115,0.020151665,0.41379336,0.03366637,0.0,9.005459,0.0,0.0,0.0,1.637356,12.28017,22.9197671,87.5544939,23.8896263,-3.554494,-0.9698592,0.2358197,1.437506,,0.5,0.4166666666666667,0.08333333333333333,0.5,,,Right Centre Back,0.45454545454545453,18.62181854248047,22.66400146484375,0.14691943,1.6919346,1.217067,-0.31781226,-5.4033027,0.5,,1.0,0.0,Centre Attacking Midfielder,0.0,,,,,22.0,Auxerre,French Ligue 1,2004-05-09,330.0,Centre Back,Centre Back
Corrie Ndaba,61129,2026/2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6139154,0.0,0.6139154,0.25662237,0.0,0.25662237,1.0,0.0,0.0,0.0,0.0,0.25,0.6139154,0.0,3.069577,1.2278308,25.17053,0.32727272727272727,0.07272727272727272,0.6,3.6834924,0.8,0.0,0.0,0.0,0.9440061,0.0,0.7768612,0.22711974,0.7768612,0.22711974,0.0,0.0,1.2654207,0.36995283,1.2654207,0.36995283,0.021817598,0.006378497,0.021817598,0.006378497,3.6834924,1.8417462,3.069577,7.366985,0.0,1.2278308,0.0,0.0,1.8417462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.2545454545454545,20.737453391335226,19.365908536044035,0.0,0.0,0.0,0.0,0.23636363,0.36363637,0.0,2,73.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93386143,18.417461,1.0,3.2271118,1.0,1.2278308,0.0,0.0,0.0,0.0,2.7403626,1.2278308,0.0,1,32.054604,1.8417462,1.2278308,0.25,27.905756,45.237427,2026-08-31T16:30,1.628889,0.13705866,0.09526489,0.022693308,0.019100446,0.0,9.208731,0.0,0.0,0.0,1.8417462,7.9809003,20.8711452,44.8872371,27.5543543,-10.8872371,-6.683209,0.3325838,1.3344028,,0.5,0.16666666666666666,0.0,0.8333333333333334,,,Left Wing Back,0.7857142857142857,20.479284286499023,20.23636245727539,0.19209039,2.0873122,0.98813814,-0.014285714,-0.25816828,1.0,,,,Left Back,,,,,,27.0,Lecce,Italian Serie A,1999-12-25,147.0,Left Back,Left Back
James Bright Adusei Abankwah,130023,2026/2027,0.07370278,0.38730502,0.38730502,0.0,0.19365251,0.0,0.0,0.96826255,0.96826255,1.5492201,0.58095753,2.1301777,1.3054034,0.46737686,1.7727801,0.8,0.58095753,1.5492201,0.38730502,0.77461004,0.6923076923076923,3.4857452,0.08641975308641975,1.9365251,0.96826255,39.505116,0.24770642201834864,0.03669724770642202,0.7155963302752294,4.6476603,0.8899082568807339,0.19365251,0.0,0.0,1.5493172,0.19365251,0.64280576,0.64280576,0.5810827,0.5810827,0.006686925,0.0,3.3193774,3.3193774,3.0006464,3.0006464,0.016849631,0.016849631,0.015231707,0.015231707,3.4857452,3.4857452,7.165143,10.069931,0.38730502,4.2603555,0.0,0.0,3.6793976,1.1619151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1358695652173913,0.1651376146788991,21.025919223050458,20.0893302996134,0.0,0.0,0.0,0.0,0.09174312,0.17431192,0.0,5,92.95,0.0,0.0,0.0803897,0.11326282,0.77461004,0.0,0.58095753,0.0,0.9554555,36.21302,0.96791446,5.6349006,0.6666667,1.1619151,0.19365251,0.0,0.0,0.0,8.64668,7.165143,0.38730502,5,35.70628,3.0984402,0.38730502,0.30769232,29.618895,40.27734,2026-09-19T13:00,5.1638885,0.29087293,0.037771072,0.13120581,0.041045826,0.19365251,8.133406,0.15427446,0.0,0.0,2.5174828,13.168371,21.6850519,117.93545,22.8342531,-5.9354498,-1.1492012,0.3009963,0.8276526,0.190296471118927,0.5555556,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.5,0.5,Right Centre Back,0.6944444444444444,24.0977783203125,22.494800567626953,0.19059719,2.9047878,0.93348026,-0.1954638,3.0718591,0.33333334,0.08085017,1.0,0.0,,,,,,,23.0,Udinese,Italian Serie A,2004-01-16,465.0,Centre Back,Centre Back
Yunus Dimoara Musah,38792,2026/2027,0.050029688,0.2522775,0.2522775,0.0,0.0,0.504555,0.504555,1.5136651,2.01822,1.5136651,1.00911,2.522775,2.13511,1.1555398,3.2906494,1.0,1.00911,0.2522775,0.0,0.504555,0.8,3.0273302,0.0,0.504555,0.504555,41.121235,0.09523809523809523,0.15476190476190477,0.75,8.325158,0.9166666666666666,0.0,0.2522775,0.0,0.7896838,0.0,0.29728502,0.27067992,0.29728502,0.27067992,0.015366008,0.0,1.1784048,1.0729451,1.1784048,1.0729451,0.008539165,0.0077749644,0.008539165,0.0077749644,1.2613875,3.0273302,4.540995,8.325158,2.01822,1.7659426,0.0,0.0,2.7750525,2.01822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1476510067114094,0.17857142857142858,18.827619280133927,18.69584358512581,0.0,0.0,0.0,0.0,0.077380955,0.13095239,0.0,5,71.35,0.0,0.0,0.0653957,-0.0653957,0.504555,1.00911,2.01822,0.0,0.9930009,37.33707,0.9391892,5.6225677,1.0,2.01822,0.0,0.0,0.0,0.0,11.227934,2.7750525,0.75683254,3,46.096867,3.5318851,0.504555,0.42424244,46.43634,50.412247,2026-09-20T18:45,3.963889,-0.06132181,-0.04233849,0.024222499,0.03962103,0.2522775,7.0637703,0.0,0.0,0.0,3.7841628,10.0911,15.1343015,96.4214093,24.321178,-36.4214094,-9.1868765,0.0936315,0.4614953,0.19831213355064392,0.5,0.18181818181818182,0.15151515151515152,0.6666666666666666,0.0,0.0,Right Defensive Midfielder,0.9,17.88566780090332,18.531482696533203,0.32741615,4.1878066,1.0361079,-0.016666668,-0.94195235,0.25,-0.082826845,0.5,1.0,Left Defensive Midfielder,0.5,,,,,24.0,AC Milan,Italian Serie A,2002-11-29,357.0,Defensive Midfield,Defensive Midfield
Gianluca Busio,12792,2026/2027,0.10802321,1.5908086,0.7954043,0.53026956,0.0,0.7954043,0.53026956,0.53026956,1.0605391,2.3862128,0.0,2.3862128,2.719282,0.0,2.719282,0.6923076923076923,0.7954043,0.7954043,1.0605391,0.53026956,0.6666666666666666,4.2421565,0.03773584905660377,0.7954043,1.5908086,48.784794,0.10900473933649289,0.18009478672985782,0.7109004739336493,12.196198,0.8957345971563981,0.0,0.26513478,0.0,0.9892744,0.0,0.8273214,0.7520757,0.7121346,0.6975055,0.052874416,0.53026956,3.1203806,2.8365786,2.6859345,2.6307583,0.018573694,0.016884396,0.015987705,0.015659276,1.5908086,5.56783,6.098099,12.196198,0.26513478,5.0375605,0.021021327,0.010582010582010581,6.3632345,1.5908086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16483516483516483,0.13744075829383887,21.846353395290283,20.495978784308864,0.0,0.0,0.0,0.0,0.09478673,0.18483412,0.0,4,84.8625,0.0,0.26513478,0.18191896,0.34835058,2.6513476,0.0,0.7954043,0.26513478,0.93818766,41.891293,0.98101264,5.293967,0.2,2.3862128,0.26513478,0.0,0.0,0.0,14.906858,6.098099,1.0605391,4,40.139606,3.4467518,1.0605391,0.2826087,37.81694,49.692574,2026-09-11T18:45,3.7716668,0.098128326,0.07449375,-0.025375716,0.1582368,0.0,9.279717,0.0,0.0,0.0,5.3026953,15.377816,19.0799096,102.1971772,27.0821237,-30.1971776,-8.0022142,0.1653199,1.0140972,0.0679045965274175,0.8571429,0.21739130434782608,0.08695652173913043,0.6956521739130435,0.0,0.0,Centre Defensive Midfielder,0.9310344827586207,21.176551818847656,20.85407257080078,0.5120482,6.7609363,0.98477185,0.035299886,-0.66980183,0.44444445,-0.10922646,1.0,0.25,Right Centre Midfielder,0.0,,,,,24.0,Venezia,Italian Serie A,2002-05-28,340.0,Defensive Midfield,Defensive Midfield
Weston McKennie,8526,2026/2027,0.17666364,1.4298321,0.47661072,0.0,0.0,0.47661072,0.47661072,4.2894964,4.7661076,0.47661072,0.0,0.47661072,0.5277439,0.0,0.5277439,0.5,0.0,0.0,0.47661072,0.95322144,1.0,1.9064429,0.047619047619047616,1.9064429,0.47661072,38.60547,0.15555555555555556,0.1111111111111111,0.7333333333333333,12.86849,0.8111111111111111,0.0,0.0,0.0,2.5373657,0.0,0.5712982,0.5712982,0.34275678,0.34275678,0.037610997,0.0,1.1986682,1.1986682,0.71915454,0.71915454,0.013938003,0.013938003,0.0083622625,0.0083622625,2.3830538,1.4298321,4.2894964,9.532215,0.47661072,1.9064429,0.0,0.01282051282051282,2.3830538,0.95322144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2153846153846154,0.18888888888888888,15.17278103298611,14.713562847816782,0.0,0.0,0.0,0.0,0.12222222,0.2777778,0.0,2,94.41667,0.0,0.0,0.21427464,-0.21427464,1.9064429,0.0,0.0,0.0,0.9697341,23.830536,0.94,2.40612,0.0,3.8128858,0.0,0.0,0.0,0.0,12.260438,1.9064429,0.47661072,2,59.17241,5.7193284,1.9064429,0.6,46.115837,54.81989,2026-09-20T16:00,2.0981483,-0.12241889,-0.028919611,0.03905354,0.017525258,0.47661072,8.578993,0.026233837,0.0,0.0,2.8596642,10.008826,17.6577686,38.8978256,18.5634812,-1.8978255,-0.9057125,0.06615,1.5227678,0.12355550130208333,0.125,0.14814814814814814,0.07407407407407407,0.7777777777777778,0.3333333333333333,0.0,Centre Attacking Midfielder,0.7058823529411765,11.748235702514648,12.744999885559082,0.21354166,3.908208,1.0848438,-0.10522876,-3.4245458,0.5,-0.15007807,,0.0,Left Wing,0.0,,,,,28.0,Juventus,Italian Serie A,1998-08-28,189.0,Attacking Midfield,Attacking Midfield
Benjamin Cremaschi,225209,2026/2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9215686,3.9215686,5.882353,0.0,5.882353,4.236588,0.0,4.236588,1.0,0.0,1.9607843,0.0,1.9607843,0.5,1.9607843,0.0,0.0,1.9607843,29.411762,0.1875,0.125,0.6875,3.9215686,0.8125,0.0,0.0,0.0,0.0,1.9607843,0.23901749,0.23901749,0.23901749,0.23901749,0.0,0.0,0.12189893,0.12189893,0.12189893,0.12189893,0.008126595,0.008126595,0.008126595,0.008126595,0.0,3.9215686,15.686275,27.45098,1.9607843,7.8431373,0.0,0.0,0.0,3.9215686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3125,20.74625015258789,21.129230205829327,0.0,0.0,0.0,0.0,0.375,0.4375,0.0,2,22.95,0.0,0.0,0.0,0.0,0.0,1.9607843,1.9607843,0.0,1.0184602,25.490196,0.84615386,4.653153,1.0,0.0,0.0,0.0,0.0,0.0,19.462185,7.8431373,0.0,0,42.428265,5.882353,0.0,0.21428572,45.171806,52.73338,2026-08-29T18:45,0.51,-0.060094543,-0.12431556,0.025289254,0.038931776,1.9607843,7.8431373,0.0,0.0,0.0,1.9607843,35.294117,29.5131962,11.5513647,22.7278462,3.4486354,6.7853502,0.1113191,1.854806,,0.5,0.5,0.5,0.0,,,Right Centre Midfielder,0.6,11.180000305175781,14.100001335144043,0.15384616,1.9607843,1.2611808,-0.2125,-9.56625,,,0.0,0.0,Right Defensive Midfielder,,,,,,22.0,Parma Calcio 1913,Italian Serie A,2005-03-02,46.0,Centre Midfield,Central Midfield
Christian Pulisic,8246,2026/2027,0.42537916,2.2878125,3.813021,0.7626042,0.7626042,2.2878125,2.2878125,9.15125,11.439062,0.0,0.0,0.0,0.0,0.0,0.0,,1.5252084,1.5252084,0.0,3.0504167,0.3333333333333333,0.7626042,0.0,0.0,0.7626042,50.33188,0.1,0.22857142857142856,0.6714285714285714,16.014688,0.9285714285714286,0.7626042,0.7626042,0.0,0.0,3.0504167,1.3172182,1.3036908,1.0567447,1.0567447,0.44174135,0.7626042,1.7272632,1.7095249,1.3857054,1.3857054,0.03258987,0.032255188,0.026145384,0.026145384,0.0,2.2878125,2.2878125,7.626042,5.338229,3.0504167,0.01352736,0.02142857142857143,6.1008334,1.5252084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20634920634920634,0.21428571428571427,14.89457310267857,14.3647705078125,0.0,0.0,0.0,0.0,0.042857144,0.114285715,0.0,2,59.00833,0.0,0.7626042,0.8806479,0.64456046,6.8634377,0.7626042,2.2878125,0.0,0.9644298,57.195312,0.88,5.8657017,,3.813021,0.7626042,0.0,0.0,0.0,12.86489,3.0504167,1.5252084,1,68.22487,6.1008334,3.0504167,0.8,68.22487,57.352974,2026-09-20T18:45,1.3112962,0.2855162,0.050035097,-0.014712399,0.09012331,3.0504167,9.913855,0.30093712,0.0,0.0,5.338229,9.15125,7.5663357,20.7340395,15.6880704,-10.7340396,-8.1217347,0.0518851,0.3660593,0.1859326958656311,0.5,0.2857142857142857,0.23809523809523808,0.47619047619047616,0.6666666666666666,0.3333333333333333,Left Attacking Midfielder,1.0,15.309999465942383,15.309999465942383,0.5645161,8.007344,1.0,0.071428575,0.4154265,0.8,0.16007027,0.6666667,0.25,Right Attacking Midfielder,0.0,,,,,28.0,AC Milan,Italian Serie A,1998-09-18,119.0,Attacking Midfield,Attacking Midfield
Marco Libra Alvarado,448652,2026/2027,0.12129839,1.0165663,0.0,0.0,0.0,3.0496988,3.0496988,3.0496988,6.0993977,4.066265,0.0,4.066265,5.2105107,0.0,5.2105107,0.8,1.0165663,1.0165663,1.0165663,1.0165663,1.0,1.0165663,0.0,0.0,0.0,29.480423,0.0967741935483871,0.22580645161290322,0.6774193548387096,12.198795,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.53978896,0.53978896,0.53978896,0.53978896,0.0,0.0,0.5309924,0.5309924,0.5309924,0.5309924,0.018310083,0.018310083,0.018310083,0.018310083,0.0,1.0165663,14.231929,18.298193,1.0165663,5.0828314,0.0,0.016129032258064516,2.0331326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.12903225806451613,16.347418016003026,16.386207317483837,0.0,0.0,0.0,0.0,0.032258064,0.06451613,0.0,2,44.266666,0.0,0.0,0.12129839,-0.12129839,1.0165663,1.0165663,2.0331326,0.0,1.0023729,24.39759,0.9166667,8.132966,0.6666667,6.0993977,0.0,0.0,0.0,0.0,20.552216,6.0993977,3.0496988,0,52.02574,9.1490965,4.066265,0.5,55.464664,59.690697,2026-09-13T16:00,0.9837037,0.2621453,0.18815017,0.027809115,0.047141355,1.0165663,5.0828314,0.3027633,0.0,0.0,2.0331326,23.381025,23.4080941,19.0519874,19.390031,3.9480126,4.0180631,0.1366457,0.5663741,0.11932166665792465,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,1.0,0.0,Left Centre Midfielder,1.0,15.03499984741211,15.03499984741211,0.2074074,2.8463852,1.0,0.06451613,-1.3124182,0.6666667,-0.0009552947,0.5,0.0,Left Midfielder,0.0,,,,,19.0,Bologna,Italian Serie A,2008-03-21,88.0,Centre Midfield,Central Midfield
Abdel Rahim Alhassane Bonkano,265309,2026/2027,0.088528186,1.2324548,1.848682,0.0,0.0,1.848682,1.848682,3.697364,5.5460463,2.4649096,0.0,2.4649096,3.533397,0.0,3.533397,1.0,1.2324548,1.848682,0.0,0.6162274,0.6,3.697364,0.06666666666666667,2.4649096,1.2324548,62.85519,0.13392857142857142,0.19642857142857142,0.6696428571428571,22.184185,0.875,0.0,1.848682,0.0,3.596674,1.2324548,0.40336156,0.40336156,0.38806686,0.38806686,0.04137451,0.0,0.65456617,0.65456617,0.62974626,0.62974626,0.00896666,0.00896666,0.008626661,0.008626661,3.081137,5.5460463,4.929819,8.627183,0.0,2.4649096,0.0,0.00980392156862745,6.7785006,0.6162274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898876404494382,0.15178571428571427,18.961247035435267,18.451122050382654,0.0,0.0,0.0,0.0,0.10714286,0.17857143,0.0,2,73.024994,0.0,0.0,0.12990269,-0.12990269,3.081137,0.0,1.2324548,0.0,0.97309643,58.5416,0.9894737,4.918267,1.0,0.6162274,0.0,0.0,0.0,0.0,12.177058,3.697364,0.0,2,41.94736,4.3135915,0.6162274,0.5,38.280544,56.50055,2026-09-06T16:00,1.6227777,0.25580883,0.081231624,0.06574784,0.15896577,1.848682,8.010956,0.0,0.0,0.0,3.697364,12.940775,16.018216,30.2693369,18.6484915,-4.2693369,-2.6302754,0.039749,0.6351223,0.07183077931404114,1.0,0.2222222222222222,0.2777777777777778,0.5,0.0,0.0,Left Back,0.7647058823529411,13.569411277770996,15.731537818908691,0.34680134,6.3471417,1.1593382,-0.11029412,-5.3918357,1.0,-0.050136395,1.0,0.75,,0.3333333333333333,,,,,25.0,Bologna,Italian Serie A,2002-01-01,146.0,Left Back,Left Back
Henrikh Mkhitaryan,3275,2026/2027,0.6047444,8.497246,1.4162077,0.0,0.0,1.4162077,1.4162077,9.913454,11.329661,4.248623,0.0,4.248623,6.96878,0.0,6.96878,1.0,0.0,0.0,0.0,2.8324153,0.0,0.0,0.0,0.0,0.0,42.486233,0.21875,0.1875,0.59375,15.578284,0.90625,0.0,0.0,0.0,0.0,0.0,1.1712003,1.1712003,1.0316796,1.0316796,0.076704755,0.0,0.82699746,0.82699746,0.72848046,0.72848046,0.02584367,0.02584367,0.022765014,0.022765014,0.0,1.4162077,9.913454,15.578284,0.0,4.248623,0.0,0.028985507246376812,4.248623,1.4162077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.125,15.096250534057617,13.67413856243265,0.0,0.0,0.0,0.0,0.09375,0.15625,0.0,1,63.55,0.0,0.0,0.6814492,-0.6814492,9.913454,0.0,0.0,0.0,0.905797,38.23761,0.9259259,5.634685,,4.248623,1.4162077,0.0,0.0,0.0,25.552197,7.0810385,1.4162077,1,67.42554,14.162077,4.248623,0.90909094,65.93535,57.921944,2026-09-14T18:45,0.7061111,0.5992501,-0.064037554,0.020756572,0.24415076,1.4162077,11.329661,0.6106734,0.0,0.0,9.913454,19.826908,21.2790942,13.96596,19.8121986,1.03404,1.4668956,0.0711806,0.0,0.07116945584615071,,0.0,0.18181818181818182,0.8181818181818182,0.16666666666666666,0.0,Left Centre Midfielder,1.0,13.017499923706055,13.017499923706055,0.35135135,11.04642,1.0,0.09375,-2.0787506,1.0,0.39838028,,,,0.0,,,,,38.0,Inter Milan,Italian Serie A,1989-01-21,63.0,Centre Midfield,Central Midfield
